Id|Date|Title|Text|
53|24 de septiembre de 2019, 11:28|PAN y Morena en Senado buscan desaparecer poderes en Veracruz, Tamaulipas y Guanajuato|                  Los grupos parlamentarios del PAN y de Morena en el Senado buscan la desaparición de poderes en los estados de Veracruz, Tamaulipas y Guanajuato. Al inicio de la sesión ordinaria del Senado este martes, la presidenta de la Mesa Directiva del Senado, Mónica Fernández, remitió a la Comisión de Gobernación de la Cámara Alta las tres propuestas de desaparición de poderes para que se genere un dictamen y sea votado en el Pleno de la Cámara. En la edición de la Gaceta Parlamentaria de la Cámara Alta de este martes, Morena listó dos peticiones para que la Cámara ejerza la facultad de desaparición de poderes en los estados de Tamaulipas y Guanajuato indicada en la fracción V del artículo 76 de la Constitución mexicana. La propuesta que incluye el nombramiento de gobernadores interinos está fundamentada en la alta incidencia delictiva que se vive en ambos estados que, cabe recordar, son gobernados actualmente por gobernadores emanados del Partido Acción Nacional (PAN). "En Tamaulipas, la tasa de los índices delictivos aumentó de manera inmensa desde que en 2016 Francisco Javier García Cabeza de Vaca asumió su mandato como gobernador del estado. De acuerdo con datos proporcionados por el Secretariado Ejecutivo del Sistema Nacional de Seguridad Pública, sólo durante su primer año de gobierno la tasa señalada se elevó de 16.60 a 22.11 (homicidios por cada 100,000 habitantes)”, se indica en la exposición de motivos. En el mismo documento se agrega: “En el Senado de la República no podemos obviar la alarmante situación en la que el gobernador Francisco Javier García Cabeza de Vaca ha sumergido al estado de Tamaulipas, menos cuando tenemos ante nosotros un caso de ejecución extrajudicial, en nuestro país no podemos permitir las violaciones graves a los derechos humanos”. Por otra parte, en el caso de Guanajuato los senadores de Morena hacen énfasis también en los homicidios dolosos. “El actual gobierno de ese estado de la República, encabezado por Diego Sinhué Rodríguez, ha dejado de manifiesto la incapacidad de preservar la seguridad pública y jurídica de la población, así como la permanencia y funcionamiento normal de las propias instituciones de la entidad y de quienes las dirigen, lo cual es muestra de que el orden Constitucional se ha quebrantado y no es posible que continúen en funciones los poderes de dicha entidad”, se precisa. En este sentido, el presidente de la Junta de Coordinación Política de la Cámara Alta y coordinador de senadores de Morena, Ricardo Monreal, indicó que “no es fácil configurar la hipótesis de desaparición de poderes, es jurídicamente complicado, pero son recursos que los grupos parlamentarios realizan”. En el caso de Veracruz, la solicitud para la desaparición de los poderes proviene del PAN y ha sido enarbolada por los legisladores albiazules en las últimas semanas. La iniciativa del PAN está fundamentada en que hay una crisis constitucional en el estado portuario y con ello se pone en riesgo el sistema de justicia. Los senadores del PAN consideran al gobierno de Veracruz como un estado fallido. Este martes por la mañana, el presidente de la Junta de Coordinación Política de la Cámara de Senadores, Ricardo Monreal indicó que se encuentra en un diálogo con la disidencia magisterial. El senador de Morena reiteró que no se contempla la utilización de la fuerza pública para retirar el plantón de los maestros que se instaló en las inmediaciones de la Cámara este martes desde temprano. Alrededor de las 11 de la mañana inició la reunión entre los maestros disidentes y el presidente de la Junta de Coordinación Política.  |
54|19 de septiembre de 2019, 13:07|Senadores conmemoran a víctimas de sismos de 1985 y 2017; reconocen labor de rescatistas|            El Senado de la República conmemoró a las víctimas de los sismos del 19 de septiembre de 1985 y 2017 y se reconoció la labor de la ciudadanía y de los rescatistas para apoyar a los damnificados y salvar vidas. Durante sus intervenciones, los senadores dijeron que hasta el momento está pendiente brindar atención a todas las familias que perdieron sus viviendas, así como la reconstrucción de algunos hospitales y escuelas damnificadas. En su intervención, la senadora del Partido Revolucionario Institucional (PRI), Beatriz Paredes, dijo que tras los hechos, se ha trabajado en modificar las leyes en materia de protección civil y reglamentos de construcciones, por lo que calificó como “aberración” la desaparición del Instituto Nacional de la Infraestructura Física Educativa (Inifed). “En la discusión de la legislación reglamentaria en materia educativa, no debemos permitir que desaparezca el Inifed, en un país sísmico en donde los criterios profesionales deben regir la construcción de las escuelas, es una aberración el que se desaparezca un órgano que tiene que ver con esa altísima función”, dijo Paredes Rangel. El senador de Movimiento Ciudadano, Juan Zepeda, agregó que después de los sismos de 2017 más de 200,000 pacientes de diversos centros hospitalarios tuvieron que ser reubicados y que hasta el momento sigue pendiente la reconstrucción de algunas unidades afectadas. En conferencia de prensa, el grupo parlamentario de Acción Nacional, denunció que el presidente Andrés Manuel López Obrador no entregó las prerrogativas de campaña que prometió durante el debate por la contienda presidencial el año pasado, con el fin de apoyar a los damnificados. La senadora panista Kenia Rabadán, recordó que el ejecutivo federal declaró que se entregarían 103 millones de pesos, y que tanto la dirigencia de Morena como el presidente anunciaron que también se renunciaría a la mitad de las prerrogativas que recibieron por parte del Instituto Nacional Electoral (INE) para su ejercicio 2019, lo cual no ha sucedido. “A dos años del sismo Morena exhibe su falsedad, falta de compromiso con el país, sabemos cuál será su respuesta, que ellos crearon un fideicomiso para entregarlo directamente, un fideicomiso en el que el INE encontró conductas irregulares que en su conjunto representaron una serie de fraudes a las reglas y principios electorales”, apuntó. kg  |
55|17 de septiembre de 2019, 23:50|Analizan reducir IVA a 8% en la frontera sur de México|                        Cancún, QR. Además de los grandes proyectos federales para el sur-sureste del país, como el Tren Maya, el Corredor Interoceánico del Istmo de Tehuantepec, la Refinería de Dos Bocas y el Pacto Oaxaca (intercambio de prácticas de desarrollo industrial, económico, de infraestructura, social, rural y urbano), hay una iniciativa para que se ofrezcan incentivos fiscales en la frontera de la región. La senadora del PAN por Quintana Roo, Mayuli Martínez Simón, dijo en entrevista con El Economista que analizarán la viabilidad de reducir el Impuesto al Valor Agregado (IVA) a 8% en todos los estados que tienen municipios fronterizos con países centroamericanos como lo propone Morena. Indicó que hace un año ella misma propuso reducir el IVA sólo para Quintana Roo, aunque el partido morenista no apoyó el proyecto. “Ahora que proponen extender el beneficio a otros estados se debe calcular el impacto que tendrá en la recaudación federal, pues la medida pretende ser aplicada en Tabasco, Chiapas Campeche y Quintana Roo (en un total de 23 municipios)”, explicó la legisladora. En el 2018, cuando se presentó la propuesta de Acción Nacional para disminuir el IVA de 16 a 8% en Quintana Roo, la principal justificación fue que el estado gozó durante más de una década de una tasa de 11% de este gravamen, lo cual permitió consolidar inversiones y generar una industria comercial atractiva para el turismo internacional. “Sin embargo, cuando en el 2014 la reforma fiscal del gobierno federal en turno homologó la tasa del IVA en todo el país, incluidas las fronteras norte y sur, esto trajo consigo una fuerte disminución en el nivel de vida de ciudadanos que habitan en estas zonas”, aseguró Martínez Simón. Por ejemplo, añadió, en Riviera Maya hubo un aumento de al menos 10% en las tarifas hoteleras, lo que impactó en el turismo de la región y, de forma consecuente, a los habitantes y comerciantes de la zona. “Hoy la propuesta que está poniendo sobre la mesa Morena no aplica sólo para Quintana Roo, sino para cuatro estados del sureste del país; esto supone un impacto mayor en la recaudación del gobierno federal y se deben hacer los cálculos para determinar qué tanto afectará a los ingresos del gobierno central, pues el panorama no parece ser el óptimo para que el gobierno actual prescinda de ingresos fiscales que obliguen a castigar aún más el presupuesto de las entidades federativas”, insistió. El apoyo o rechazo a esta iniciativa por parte de la fracción parlamentaria del PAN estará en función del análisis y la justificación económica que haga Morena de este proyecto. El pasado jueves, el senador de Morena por Chiapas, Oscar Eduardo Ramírez Aguilar, presentó una iniciativa ante el Senado de la República para reducir el IVA de 16 a 8% en la región fronteriza sur, a fin de que se establezca una igualdad de condiciones, en estímulos fiscales, con la región fronteriza norte de México, así como impulsar la economía de esta zona, según se lee en un comunicado de la fracción parlamentaria. Se detalla que desde enero del 2019 la frontera norte de México goza de una tasa del IVA de 8%, por lo que “dada la importancia de nuestra región y lo que contribuye con el desarrollo del país, al aportar generosamente recursos naturales, turísticos y energéticos, como el petróleo, el gas natural y la energía hidroeléctrica, recursos como café, cacao, plátano, entre otros, lo más justo es resarcir esa contribución y qué mejor que con este estímulo”. Esta iniciativa reforma y adiciona a los artículos 1 y 2 de la Ley del Impuesto al Valor Agregado, que instituye una tasa de 8% del IVA en la enajenación de bienes, la prestación de servicios independientes, el uso o goce temporal de bienes, la importación de bienes o servicios y la enajenación de inmuebles que realicen las personas que residen en la región fronteriza sur. Cabe destacar que, al hablar de la frontera sur de México, también incluye municipios pertenecientes a los estados de Tabasco, Campeche y Quintana Roo, toda vez que hacen frontera con Guatemala y Belice. Esta propuesta es independiente de la promesa del presidente del país, Andrés Manuel López Obrador, de instaurar la zona libre en Chetumal. A pesar de que en junio pasado durante su visita a Tulum, Quintana Roo, López Obrador confirmó que en el 2020 cumplirá su promesa, en el Proyecto de Presupuesto de Egresos de la Federación (PPEF) del próximo ejercicio fiscal no se contempla esta medida, que incluye principalmente la disminución de las tasas del IVA a 8% y del Impuesto sobre la Renta (ISR) a 20 por ciento. Inicialmente, la creación de la zona libre en Chetumal no se incluyó dentro del Plan Nacional de Desarrollo 2019-2024, el cual sólo considera tres proyectos regionales: Tren Maya, Istmo de Tehuantepec y Programa Zona Libre en la Frontera Norte. Este último empezó su aplicación desde el pasado 1 de enero en los 43 municipios fronterizos con Estados Unidos y pertenecientes a Baja California, Sonora, Chihuahua, Coahuila, Nuevo León y Tamaulipas, en los cuales se ofrecen beneficios al desarrollo como la reducción del pago del IVA y del ISR, el incremento del salario mínimo regional al doble y la homologación del precio de los combustibles con los de la Unión Americana. Para el 2020 seguirán estos incentivos, de acuerdo con el PPEF. Previo a la reforma fiscal que entró en vigor en el 2014 estaba vigente el decreto de región fronteriza que comprendía los estados de Baja California, Baja California Sur, Quintana Roo y regiones parciales de Sonora, Chihuahua, Coahuila, Nuevo León, Tamaulipas, Chiapas, Tabasco y Campeche. Los beneficios de este régimen implicaban gozar de una tasa de IVA de 11% contra 16% del resto del país, además de poder importar 1,734 fracciones arancelarias a tasas preferenciales de 0 y 5%, entre otra serie de beneficios no arancelarios como la exención para algunos productos de cumplir con ciertas normas oficiales mexicanas. La referida reforma fiscal homologó la tasa del IVA, pero aún se mantienen los beneficios arancelarios. estados@eleconomista.mx  |
56|17 de septiembre de 2019, 17:38|Claudia Tapia, diputada en el Congreso de Nuevo León, renuncia a Morena |         Al presentar su renuncia a la bancada de Morena en el Congreso de Nuevo León, la diputada local Claudia Tapia aseguró que en ese grupo parlamentario existen intereses que no van acorde a los principios marcados por el presidente Andrés Manuel López Obrador. “Hay que honrar la lucha de nuestro presidente Andrés Manuel López Obrador, hay que honrar la lucha de cada compañero, de los que están y de los que no alcanzaron a ver el cambio, hay que honrar a cada ciudadano que depositó su confianza en Morena en donde sus tres principios laten, y laten muy fuerte en mi corazón: no mentir, no robar y no traicionar”, dijo. Aseguró que la coordinación de Morena tiene intereses ajenos a las causas del Movimiento de Regeneración Nacional que quedó evidenciado en el reparto de comisiones, situación en la que no se tuvo la aprobación de todos los integrantes de la bancada. “Y es, en ese sentido, por lo que hoy le digo a las y los ciudadanos de Nuevo León que no he sido ni seré una oposición de papel, que no seré parte de la simulación que ha convertido a nuestra bancada en una concesión política para aquellos que pretenden adueñarse del partido representado en una bancada. Partido que tanto atacaron y criticaron durante muchos años”, dijo Tapia. Anunció que va a constituir un nuevo grupo legislativo independiente denominado Cuarta Transformación y que no se integrará a otro partido porque no es moneda de cambio ni se prestará a otros intereses. “Soy y seguiré siendo lopezobradorista que no quepa duda alguna”, dijo. jmonroy@eleconomista.com.mx  |
57|16 de septiembre de 2019, 20:35|El polémico Ramo 23 del PPEF recibiría más recursos en el 2020|                       Para el 2020, el polémico ramo 23 de Provisiones Salariales y Económicas, mejor conocido como la caja negra del presupuesto, tendrá recursos asignados por 131,300 millones de pesos, lo que significará un incremento de 12.2%, en términos reales y respecto al presupuesto que se le aprobó en el 2019. De acuerdo con datos del Proyecto de Presupuesto de Egresos de la Federación (PPEF), para el próximo año, el ramo 23 se integrará por seis fondos, los mismos que se registraron en este año y a los cuales se destinarán 16,419 millones de pesos, un incremento anual de 14.1 por ciento. Este aumento se deberá principalmente a que el Fondo para entidades federativas y municipios productores de hidrocarburos percibirá 6,850.3 millones de pesos, esto es 46.9% más respecto al gasto que se le aprobó en el 2019. Mientras que el Fondo de Desastres Naturales tendrá un presupuesto por 3,800 millones de pesos, un incremento de 0.7%, y el Fondo para la Prevención de Desastres Naturales contará con recursos por 200 millones de pesos, 6.7% más que el presupuesto aprobado para este año. Los fondos como el regional tendrán recursos por 1,869 millones de pesos; mientras que el Metropolitano contará con 3,300 millones de pesos, y el de Accesibilidad en el Transporte Público para las Personas con Discapacidad tendrá 400 millones de pesos. Dichos fondos tendrán una reducción real de 3.5%, cada uno, respecto al presupuesto que se les aprobó en el 2019. Para deflactar las cifras, se utilizó una inflación de 4.5% para este año y de 3.5% para el 2020, niveles estimados en los Criterios Generales de Política Económica 2020. El presidente de la Comisión de Presupuesto y Cuenta Pública de la Cámara de Diputados, Alfonso Ramírez Cuéllar, aseguró que si bien el ramo 23 no ha desaparecido por completo como se propuso en la campaña presidencial de Andrés Manuel López Obrador, ya no se hará la práctica del moche, es decir, repartir los recursos a los estados de manera discrecional a través de este ramo que carece de regulación. Indicó que el abuso del ramo 23 provocó que los estados y municipios dejaran de preocuparse por generar sus propios ingresos y se acostumbraron a recibir recursos de la federación. “Era vergonzoso el uso de estos recursos; mientras aumentaban las transferencias discrecionales a través del ramo 23, se reducía irresponsablemente la obligación de los gobiernos locales para recaudar más. El ramo 23 fue uno de los grandes incentivos más perversos para el financiamiento de las entidades federativas”. Ramírez Cuéllar indicó que “mientras Morena siga siendo mayoría en el Congreso, no se tendrá la práctica del moche”. En su momento, Mario Delgado, coordinador de Morena en la Cámara Baja, comentó que el gran reto del Paquete Económico 2019 sería acabar con los llamados moches y con los proyectos que no tenían alguna planeación, por lo que se propuso eliminar el ramo 23, sin embargo, no se eliminó. Para el 2019, al ramo 23 se le aprobó un presupuesto de 117,065 millones de pesos, una reducción de 30.9%, en términos reales y respecto a lo presupuestado en el 2018. En este contexto, Fernando Galindo, secretario de la Comisión de Presupuesto, consideró que el ramo 23 ayuda a la Secretaría de Hacienda y Crédito Público (SHCP) a administrar economías, subejercicios y ampliaciones presupuestarias. “Una administración pública no puede vivir sin el ramo 23 (...) se ha satanizado este ramo. El ramo 23 también es de control presupuestario, ahí se registran los recursos adicionales que se perciben (como el remanente de operación del Banxico), y luego se destinan al pago de deuda como establece la ley”. Mariana Campos, coordinadora del programa de gasto público y rendición de cuentas de México Evalúa, comentó que, en vez de eliminar el ramo 23, se debería crear un marco legal como lo tiene el ramo 28 de Participaciones a entidades federativas y municipios o el Ramo 33 de Aportaciones a entidades federativas. “Si se diseñara correctamente y se incorporara como una parte de la Ley de Coordinación Fiscal, podría tener una mejor efectividad; con este acuerdo, los recursos se entregan con base en el número de habitantes (...) necesitamos tener un instrumento con más bisturíes”. Indicó que el área donde más atención legal se requiere es en los convenios que se entregan a los estados y municipios. “Los convenios se deben entregar con base en un marco legal y gobernanza”. En su momento, Ricardo Alvarado, politólogo del Centro de Investigación y Docencia Económicas e investigador de Mexicanos contra la Corrupción, explicó que si bien se eliminaron algunos fondos que eran poco transparentes como el Fondo para el Fortalecimiento Financiero, uno de los problemas que persiste es que la Secretaría de Hacienda continúa asignando recursos sin que pasen por un proceso de discusión en la Cámara de Diputados. “El problema es justo ése, a diciembre del 2018 habían matado casi todos los fondos y de repente resurgió el Fondo de Capitalidad por decisión de la SHCP y de nadie más, ya tiene metidos 2,500 millones de pesos que le van a inyectar únicamente al gobierno de la CDMX para que gaste en lo que quiera”.  |
58|15 de septiembre de 2019, 18:26|Aprobemos más instrumentos para decidir: Sasil De León Villard|           La iniciativa sobre amnistía promovida por el presidente Andrés Manuel López Obrador representa una reconciliación profunda para México, destacó la coordinadora de los senadores del Partido Encuentro Social (PES), Sasil De León Villard. La legisladora consideró que es importante que el Senado de la República acompañe al presidente en este asunto que es considerado como parte importante de su estrategia para pacificar al país. Por otro lado, en lo relacionado al tema de revocación de mandato, que también es de las iniciativas que le interesan al presidente, la Senadora manifestó que, de aprobarse, se le dejaría a la ciudadanía la oportunidad de decidir qué gobernantes no le funcionan en un tiempo determinado. En su opinión, no es una manera de eternizar al presidente, ni para repetir mandato o ser reelecto, pues simplemente lo contempla como una decisión que le va a dejar al pueblo para democratizar más procesos, además de ser una manera más democrática para la ciudadanía de decidir si continúa el presidente o no. Sobre el tema de amnistía y en lo relativo a los candados que habrían de existir en torno a dicha iniciativa legislativa, la senadora manifestó que se necesita una reconciliación y una transformación profunda, que es la que están iniciando desde el año pasado. En contraste, senadores de bancadas de oposición a Morena han manifestado su preocupación por la forma en que se pretende aprobar la ley de revocación de mandato, principalmente porque de acuerdo con la minuta enviada por la Cámara de Diputados, se pretende empatar la fecha de la consulta de revocación de mandato con las elecciones intermedias. La inconformidad radica en que, de ocurrir así, el presidente Andrés Manuel López Obrador en automático estaría compitiendo contra los partidos de oposición en la elección intermedia, lo cual ayudaría a Morena.  gabriela.estrada@eleconomista.mx  |
59|15 de septiembre de 2019, 17:39|Morena busca consulta a su beneficio: Samuel García|            De aprobarse la iniciativa de ley para la revocación de mandato, la pregunta que debe hacerse a la ciudadanía es si el presidente de la República en turno debe ser destituido o no y no si debe permanecer, señaló el Senador Samuel García Sepúlveda. En entrevista, el legislador de la fracción legislativa de Movimiento Ciudadano explicó que la lógica en el planteamiento de la pregunta tiene que ver con que no es lo mismo permanecer que revocar. La revocación de mandato es un castigo al gobierno, expresó. El político neoleonés hizo hincapié en que la revocación de mandato, tal como la plantea Morena en el Congreso, definitivamente no va a ser aprobada, pues en el dictamen que fue emitido en la Cámara de Diputados están planteando que la pregunta sea si el Ejecutivo debe permanecer, por lo que el término revocación está mal empleado a diferencia de cómo se estipula en la Constitución. Por ello consideró que no hay manera de que salga, aun y cuando se cambie la fecha en que deba de ser realizada la consulta. Sobre la iniciativa de ley de amnistía promovida por el presidente López Obrador, expresó que su bancada está a favor, aunque destacó que él presentó una iniciativa similar, pero que más que populachera, sí hace una reforma a la ley de ejecución de penas, pues contempla que no es justo que digan que todos los delitos menores quedan fuera de la ley. Lo que plantea García Sepúlveda es que a la ley de ejecución de pena sí se incluyan delitos menores y que se compruebe que quien incida en delitos menores compruebe a través del sistema que ya está readaptado y que tiene buena conducta para que pueda reducir la pena a 50 o 70 por ciento. El senador explicó que la ley de ejecuciones prevé que cuando hay un buen comportamiento y se readapta la persona, la pena puede bajar en tres cuartas partes. Igualmente consideró que, más que liberar a todo mundo, sí se debe despresurizar las cárceles y sí, que bajen todos los delitos menores, pero no de tajo, dándose de manera gradual, bien pensada y viendo uno por uno. Sobre el tema de revocación de mandato y de consulta popular, explicó que ambos son mecanismos de participación ciudadana, aunque diferentes, pues la consulta no es para “quitar y poner”. gabriela.estrada@eleconomista.mx  |
60|15 de septiembre de 2019, 11:31|Morena no debe convertir al Presidente en su jefe político: Alejandro Rojas Díaz Durán|                                           |
61|15 de septiembre de 2019, 11:21|AMLO envía al Congreso proyecto de Ley de Amnistía|           El presidente de la República, Andrés Manuel López Obrador envió una iniciativa de ley de amnistía a favor de exculpar a mujeres encarceladas por el delito de aborto en el país, jóvenes vinculados con delitos contra la salud, personas indígenas que no tuvieron una defensa adecuada y presos “políticos o de conciencia”. El presidente de la Junta de Coordinación Política de la Cámara de Diputados y coordinador de diputados de Morena, Mario Delgado anunció este domingo que la iniciativa de ley fue enviada a la Cámara por el titular del Ejecutivo en el marco del 209 aniversario del grito de independencia. Mediante una nota de prensa, Delgado puntualizó la propuesta de amnistía aplicará en favor de “jóvenes relacionados con delitos contra la salud, sea porque son consumidores acusados de narcomenudeo o porque se vieron obligados a participar en hechos ilícitos frente a su situación de pobreza o bajo amenazas derivadas del fenómeno de violencia desatado bajo el pasado régimen e gobierno. O bien, a sentenciados por robo simple sin violencia. “También beneficia a mujeres criminalizadas por realizarse un aborto y los médicos o parteras que participaron; a personas indígenas que no tuvieron oportunidad de una adecuada defensa, y a presos políticos o de consciencia, acusado por delitos inverosímiles”, dijo. El legislador de Morena añadió que la amnistía aplicará bajo condiciones como que las personas encarceladas no sean reincidentes, entre otros puntos. “La liberación procederá bajo ciertas condiciones: que no se trate de reincidentes; que su sentencia no sea por homicidio, lesiones o secuestro; que no hayan utilizado armas de fuego, o bien, que no se trate de delitos graves relacionados en el artículo 19 constitucional. "La amnistía beneficiaría a quienes están en prisión por delitos menores, no para quienes causen graves daños a las personas. La Fiscalía General de la República velará por el cumplimiento de tales condiciones y la Secretaría de Gobernación hará lo propio respecto de los presos políticos”, acotó Delgado. El legislador de Morena añadió que hay factores repetitivos entre las personas que son acusadas de algunos de los delitos antes descritos como baja escolaridad, analfabetismo y pobreza al tiempo que precisó que el “indulto y la amnistía son distintos pero comparten el objetivo de conceder la libertad y ofrecer la oportunidad de la reinserción social. La amnistía, además, está respaldada por la voluntad popular representada en el Congreso”.   |
62|15 de septiembre de 2019, 10:29|Revocación de mandato es una exigencia democrática: Martí Batres|                   La revocación de mandato es una vieja exigencia de la democracia directa desde hace muchos años en México, aseveró tajante el senador Martí Batres Guadarrama. En entrevista, dijo que no debe haber lugar a confusiones sobre el uso que pudiera darse a la revocación de mandato, mucho menos interpretaciones relacionadas con intenciones del presidente de perpetuarse en el poder. “No tiene nada que ver en lo absoluto. Quien diga eso es porque no tiene conocimiento de las cosas. La revocación de mandato no permite ampliar el mandato; al contrario, la revocación del mandato lo que permite es recortarlo”, destacó. Explicó que de lo que se trata es de tener el instrumento legal para poder hacer una consulta a la mitad del periodo del gobierno para preguntarle a los ciudadanos si quieren que se mantenga el gobernante o se vaya. Lo que se busca es que si va mal el gobierno, no se quede el presidente en turno. No tiene nada que ver con reelección ni con aumentar el tiempo del mandato. Sobre la consulta ciudadana, expuso que se trata de un instrumento para que la gente pueda participar en la toma de decisiones sobre los asuntos públicos. El expresidente de la Mesa Directiva del Senado comentó que durante el reciente encuentro entre legisladores federales y el presidente Andrés Manuel López Obrador les habló de las iniciativas que le interesaban, entre ellas la revocación de mandato, la consulta ciudadana, el fuero presidencial, la no condonación fiscal, las leyes secundarias de la reforma educativa y la ley de autoridad, entre otras. Por su parte, el senador Cristóbal Arias Solís consideró que las condiciones para que salgan en este periodo ordinario de sesiones las reformas para establecer la consulta popular y la revocación de mandato son difíciles, pero no es un asunto imposible. Dijo que la oposición le ha dado una interpretación electoral con lo que consideran se favorecería a Morena en las elecciones intermedias del 2021, lo cual no es así. En su opinión, se trata de instrumentos relevantes porque forman parte de las herramientas de la democracia participativa. De lo que se trata es que la gente decida y si considera que un gobernante va bien le otorgue su voto de confianza y si va mal que se vaya. Sobre el asunto de la amnistía, mencionó que habrá que esperar a que se conozcan los detalles de la iniciativa que se espera mande el presidente al Senado, con el fin de conocer quiénes serían los beneficiados. El político michoacano indicó que la idea es beneficiar a gente de escasos recursos que no ha cometido delitos graves, que no ha tenido quien le lleve bien su defensa y que permanece en la cárcel con reos de alta peligrosidad. En su opinión, una ley como esa puede contribuir a la pacificación del país, pero es necesario esperar a conocer el contenido. Por otra parte, consideró que la relación del presidente Andrés Manuel López Obrador con el Legislativo ha sido institucional y de respeto y armonía, y de coincidencia en un buen número de iniciativas. lospoliticos@eleconomista.mx  |
63|12 de septiembre de 2019, 17:47|¿Quién es Alfonso Ramírez Cuéllar?|                                |
64|11 de septiembre de 2019, 10:36|AMLO reitera que no va a reelegirse tras comentario de diputado Charly Valentino |           El presidente Andrés Manuel López Obrador aseguró que no tiene interés en reelegirse, luego de que Charly Valentino Vera, diputado de Morena en el Congreso de Tabasco, llamó al Congreso federal y Legislaturas locales a abrogar de la Constitución el "sufragio efectivo, no reelección" para Presidente de la República. Durante la conferencia de prensa matutina de este miércoles en Palacio Nacional, López Obrador recordó que ya firmó una carta ante notario público en la que se compromete a no promover su reelección, y que concluirá el cargo en 2024 como marca la Constitución. “Ya hasta firmé que no voy a reelegirme. Soy maderista”, dijo el Presidente. López Obrador afirmó que, “si así lo decide el pueblo”, en 2024 dejará el cargo como marca la Constitucional. “No reelección. Además, yo por eso me estoy aplicando a fondo para hacer las cosas bien en mi periodo. No tengo esa intención, no me voy a reelegir, es un asunto de principios, que es lo que estimo más importante en mi vida, no soy un ambicioso vulgar. “Ya cumplí o estoy cumpliendo, y lo que quiero es entregar el gobierno —si así lo decide el pueblo— al final del 2024 y que vengan otros. También por eso estoy actuando de manera precavida, toco madera si regresan los que se fueron. Aunque regresen ya no van a poder dar marcha atrás a lo que va a quedar establecido, va a ser muy difícil dar marcha atrás a la transformación, y si no regresan pues mejor”, afirmó. En el pleno del Congreso de Tabasco, el diputado Charly Valentino Vera, planteó que el presidente Andrés Manuel López Obrador se quede al frente del país por 12 años. “No debemos poner en riesgo el bienestar que ya llegó”, argumentó el legislador local. El artículo 83 de la Carta Magna estipula que el presidente de México debe desempeñar el cargo durante seis años y "en ningún caso, por ningún motivo, podrá volver a desempeñar ese puesto". jmonroy@eleconomista.com.mx  |
65|10 de septiembre de 2019, 13:40|Protestan militantes de Morena en NL contra adhesión de priistas en congreso local|         Un grupo de militantes de Morena protestaron en las inmediaciones del Congreso de Nuevo León para pedir al coordinador de ese partido, Ramiro González, que evite las adhesiones de militantes del Partido Revolucionario Institucional (PRI) a la bancada. Los morenistas se identificaron con el movimiento “Soy Republicano”, encabezado por Rodolfo Peña, quien encabezó la protesta en la que participaron alrededor de 300 personas, miembros de Morena. Por un lado, la finalidad de la protesta fue que Ramiro González, coordinador de la bancada de Morena, tome en cuenta a la militancia en una consulta para decidir si aceptan en la bancada a Marco Antonio González Valdez, diputado local que renunció al PRI para sumarse a Morena. Por otro lado, la protesta también tuvo como propósito solicitar al coordinador que se respete a los colectivos de los familiares que han perdido a un ser querido. Los dirigentes del movimiento “Soy Republicano” expresaron que seguirán sus expresiones en diferentes puntos de Nuevo León. jmonroy@eleconomista.com.mx  |
